Prompt_ID;Metric;Method;Source_0;Source_1;Source_2;Source_3;Source_4
465;follow_detailed;Baseline_V2;4.0095;3.171;3.1833;2.9716;3.0162
467;diversity_detailed;Baseline_V2;3.9924;3.4073;3.8952;3.6607;3.303
464;subjcount_detailed;Baseline_V2;4.023;3.0191;3.0181;3.0114;3.0161
468;diversity_detailed;Baseline_V2;3.9469;3.203;3.3223;3.3315;3.4299
466;uniqueness_detailed;Baseline_V2;3.3834;2.9986;3.0917;2.9294;3.2835
465;influence_detailed;Baseline_V2;4.0906;3.2658;3.2753;2.8776;3.038
467;uniqueness_detailed;Baseline_V2;3.3557;3.0146;3.1815;3.2882;3.0329
468;uniqueness_detailed;Baseline_V2;3.1549;2.6315;3.0494;3.1938;3.4173
466;follow_detailed;Baseline_V2;4.0219;3.4292;3.1955;3.1744;3.2469
465;relevance_detailed;Baseline_V2;4.0839;3.9094;3.1849;2.7458;3.0552
467;follow_detailed;Baseline_V2;3.9956;3.5155;3.3104;3.1401;3.0704
468;follow_detailed;Baseline_V2;4.0276;3.7295;3.788;3.6164;3.8522
466;influence_detailed;Baseline_V2;3.9481;3.359;3.4931;3.0241;3.0655
465;subjcount_detailed;Baseline_V2;3.9979;3.2298;3.2453;2.9194;3.0362
467;influence_detailed;Baseline_V2;4.0258;3.6839;3.3869;3.6104;2.9689
468;influence_detailed;Baseline_V2;4.0982;3.3626;3.4026;3.4351;3.6947
466;relevance_detailed;Baseline_V2;3.7429;3.7325;3.304;3.1884;3.4757
467;relevance_detailed;Baseline_V2;4.0424;3.6794;3.3558;3.2789;3.5014
468;relevance_detailed;Baseline_V2;4.1406;3.4782;3.1964;3.3924;3.6302
469;subjpos_detailed;Baseline_V2;3.0987;3.9434;2.9164;3.6248;3.463
466;subjcount_detailed;Baseline_V2;3.8134;3.1011;3.2248;3.0088;3.0266
467;subjcount_detailed;Baseline_V2;3.9439;3.3332;3.2069;3.0937;2.9958
468;subjcount_detailed;Baseline_V2;3.9894;3.269;3.2797;3.1168;3.3285
469;diversity_detailed;Baseline_V2;3.0124;3.4867;3.0508;3.2605;3.6483
469;uniqueness_detailed;Baseline_V2;3.0345;3.1146;3.0137;3.5495;3.6438
469;follow_detailed;Baseline_V2;3.0349;3.8822;2.9489;3.3669;3.2828
469;influence_detailed;Baseline_V2;3.022;3.9401;2.8112;3.4752;3.7369
469;relevance_detailed;Baseline_V2;3.0224;3.98;2.7856;3.2738;3.5306
469;subjcount_detailed;Baseline_V2;3.0301;3.6076;2.9699;3.2803;3.325
470;subjpos_detailed;Baseline_V2;3.7829;3.319;3.3611;3.0808;2.1925
470;diversity_detailed;Baseline_V2;3.6945;3.3016;3.3982;3.1066;3.066
470;uniqueness_detailed;Baseline_V2;3.0961;2.9774;3.0301;3.0792;2.4888
470;follow_detailed;Baseline_V2;3.8767;3.5918;3.6952;3.3396;3.0912
470;influence_detailed;Baseline_V2;3.6392;3.1551;3.3303;3.1643;2.7303
470;relevance_detailed;Baseline_V2;3.7124;3.1732;3.1042;3.1477;3.0657
470;subjcount_detailed;Baseline_V2;3.446;3.1521;3.3412;3.0692;2.8995
471;subjpos_detailed;Baseline_V2;3.871;3.2952;3.0647;3.3881;2.3411
471;diversity_detailed;Baseline_V2;3.9208;3.7053;3.3302;3.6647;3.1785
471;uniqueness_detailed;Baseline_V2;3.3564;3.3422;3.0613;3.5651;3.1508
471;follow_detailed;Baseline_V2;4.0175;3.413;3.3299;3.6725;3.0468
471;influence_detailed;Baseline_V2;3.9518;3.5499;3.3341;3.3218;2.8434
471;relevance_detailed;Baseline_V2;3.948;3.9259;3.5418;3.7895;3.6686
471;subjcount_detailed;Baseline_V2;3.8024;3.2023;3.1476;3.3413;3.0286
473;subjpos_detailed;Baseline_V2;2.7816;3.0382;2.6235;3.5803;2.959
472;subjpos_detailed;Baseline_V2;3.934;3.5627;3.4253;2.9673;3.4531
473;diversity_detailed;Baseline_V2;2.9907;3.1991;3.0928;3.4048;3.0951
472;diversity_detailed;Baseline_V2;3.8503;3.3376;3.6806;3.1753;3.3197
473;uniqueness_detailed;Baseline_V2;1.3397;2.9042;2.4852;3.5656;2.6215
472;uniqueness_detailed;Baseline_V2;3.5395;3.2689;3.093;3.0829;3.2863
473;follow_detailed;Baseline_V2;3.143;3.1842;3.194;3.502;3.0704
472;follow_detailed;Baseline_V2;3.9979;3.6226;3.8626;3.1969;3.7213
473;influence_detailed;Baseline_V2;2.3393;3.1879;2.4122;3.656;2.8648
472;influence_detailed;Baseline_V2;3.9773;3.4864;3.6512;2.9554;3.2846
473;relevance_detailed;Baseline_V2;3.1713;3.4491;3.2327;3.4578;3.1112
472;relevance_detailed;Baseline_V2;3.9667;3.8979;3.5237;3.9962;3.7586
473;subjcount_detailed;Baseline_V2;3.0405;3.0975;3.0065;3.3325;3.0297
472;subjcount_detailed;Baseline_V2;3.8763;3.286;3.5081;3.0131;3.2797
474;subjpos_detailed;Baseline_V2;3.0389;3.0619;3.0421;2.9845;2.9891
474;diversity_detailed;Baseline_V2;3.1486;3.0895;2.9979;2.9507;3.0104
474;uniqueness_detailed;Baseline_V2;2.4699;2.9862;2.98;2.7385;2.5553
474;follow_detailed;Baseline_V2;3.0178;3.0721;3.0274;3.0063;2.9677
474;influence_detailed;Baseline_V2;2.6866;2.8918;2.545;2.1159;2.4039
475;subjpos_detailed;Baseline_V2;2.9078;3.9764;2.6919;2.7147;2.7663
474;relevance_detailed;Baseline_V2;1.0;2.1097;1.4103;1.3976;2.2047
475;diversity_detailed;Baseline_V2;3.1019;3.7109;3.1816;3.1201;3.1326
474;subjcount_detailed;Baseline_V2;3.1044;3.1177;3.0621;3.1039;3.1512
475;uniqueness_detailed;Baseline_V2;1.6794;3.5761;2.78;2.6533;2.6789
475;follow_detailed;Baseline_V2;3.0592;3.8661;3.111;3.0779;3.0373
475;influence_detailed;Baseline_V2;2.9888;3.9532;2.9923;2.7039;2.7635
475;relevance_detailed;Baseline_V2;3.086;3.8978;3.1844;3.1161;3.0413
475;subjcount_detailed;Baseline_V2;3.0083;3.6693;3.0144;3.0009;2.9995
476;subjpos_detailed;Baseline_V2;3.9555;2.8906;3.6953;3.6428;3.9346
476;diversity_detailed;Baseline_V2;3.966;3.3031;3.6578;3.1889;3.4644
476;uniqueness_detailed;Baseline_V2;3.2953;2.9296;3.1701;3.4122;3.3726
476;follow_detailed;Baseline_V2;3.9768;3.1684;3.7026;3.4409;3.9169
476;influence_detailed;Baseline_V2;4.0045;3.0277;3.8659;3.499;3.9015
476;relevance_detailed;Baseline_V2;3.9982;3.9734;3.9756;3.5352;3.9573
476;subjcount_detailed;Baseline_V2;3.9706;3.0159;3.8766;3.2438;3.9043
478;subjpos_detailed;Baseline_V2;3.5942;3.2623;3.033;3.005;3.3585
478;diversity_detailed;Baseline_V2;3.5918;3.3476;3.0542;3.0168;3.2284
477;subjpos_detailed;Baseline_V2;4.0732;3.8384;3.7021;3.5915;3.3514
478;uniqueness_detailed;Baseline_V2;3.0203;3.0299;2.8629;2.9985;3.1024
479;subjpos_detailed;Baseline_V2;3.9991;3.8105;2.8573;2.9994;3.8165
477;diversity_detailed;Baseline_V2;3.981;3.5292;3.869;3.3915;3.4409
478;follow_detailed;Baseline_V2;3.7656;3.462;3.0771;3.0163;3.4546
479;diversity_detailed;Baseline_V2;3.9877;3.8831;3.6387;3.74;3.8473
477;uniqueness_detailed;Baseline_V2;3.4773;3.0487;3.1477;3.2133;3.0229
478;influence_detailed;Baseline_V2;3.4423;3.2049;3.0504;3.0365;3.2807
479;uniqueness_detailed;Baseline_V2;3.7941;3.331;2.8424;3.0687;3.5556
480;subjpos_detailed;Baseline_V2;3.1243;3.0375;3.1173;3.9992;2.8646
477;follow_detailed;Baseline_V2;4.0002;3.6543;3.6891;3.5976;3.6386
478;relevance_detailed;Baseline_V2;3.2121;3.1336;3.028;3.004;3.3004
479;follow_detailed;Baseline_V2;3.9269;3.5459;3.1269;3.1209;3.5509
480;diversity_detailed;Baseline_V2;3.1899;3.5845;3.2185;3.9993;3.0768
477;influence_detailed;Baseline_V2;3.9953;3.5939;3.7411;3.6509;3.1157
478;subjcount_detailed;Baseline_V2;3.33;3.1277;3.0343;2.999;3.1756
479;influence_detailed;Baseline_V2;3.9792;3.686;2.9205;2.9908;3.5084
480;uniqueness_detailed;Baseline_V2;2.5587;2.4586;2.9811;3.8724;2.5949
477;relevance_detailed;Baseline_V2;4.0429;3.7399;3.7053;3.4212;3.2736
479;relevance_detailed;Baseline_V2;3.998;3.9331;3.7393;3.9379;3.9735
480;follow_detailed;Baseline_V2;3.0594;3.6692;3.0862;3.9724;3.095
477;subjcount_detailed;Baseline_V2;3.973;3.607;3.6276;3.302;3.1478
479;subjcount_detailed;Baseline_V2;3.9186;3.6882;2.9999;3.0064;3.6121
480;influence_detailed;Baseline_V2;3.0784;3.134;3.153;4.0102;2.7471
480;relevance_detailed;Baseline_V2;3.1783;4.0835;3.1833;4.115;3.5558
481;subjpos_detailed;Baseline_V2;4.5119;3.1908;2.9788;3.0583;2.6474
480;subjcount_detailed;Baseline_V2;3.0349;3.2783;3.013;3.9447;2.9897
481;diversity_detailed;Baseline_V2;3.9971;3.5301;3.7223;3.4497;3.3251
481;uniqueness_detailed;Baseline_V2;3.6254;3.05;2.0642;2.2309;1.5754
481;follow_detailed;Baseline_V2;4.3163;3.2677;3.7409;3.7182;3.8261
481;influence_detailed;Baseline_V2;4.2519;3.3994;3.1895;3.1513;3.0549
481;relevance_detailed;Baseline_V2;4.4163;3.1282;3.0;3.9977;3.8839
481;subjcount_detailed;Baseline_V2;3.9931;3.1384;2.998;3.0143;2.9642
483;subjpos_detailed;Baseline_V2;4.0905;3.1302;3.1488;3.0563;3.2502
483;diversity_detailed;Baseline_V2;3.9182;3.6648;3.7159;3.095;3.6764
483;uniqueness_detailed;Baseline_V2;3.5647;3.0862;3.0308;3.0679;3.3963
483;follow_detailed;Baseline_V2;4.0456;3.687;3.833;3.1742;3.4827
483;influence_detailed;Baseline_V2;4.0159;3.2231;3.0999;3.0663;3.0894
483;relevance_detailed;Baseline_V2;3.9015;3.7232;3.5574;3.4991;3.7806
483;subjcount_detailed;Baseline_V2;3.9158;3.2871;3.2217;3.0343;3.2175
482;subjpos_detailed;Baseline_V2;3.5939;3.3742;3.6721;3.6598;3.1763
482;diversity_detailed;Baseline_V2;3.5811;3.3403;3.5969;3.4502;3.1432
482;uniqueness_detailed;Baseline_V2;3.0169;3.1468;3.0387;3.3131;2.9961
482;follow_detailed;Baseline_V2;3.8164;3.4294;3.6148;3.6382;3.1544
482;influence_detailed;Baseline_V2;3.7503;3.3807;3.5327;3.6082;3.0973
482;relevance_detailed;Baseline_V2;3.8614;3.4504;3.7453;3.5967;3.0616
482;subjcount_detailed;Baseline_V2;3.574;3.2593;3.3941;3.271;3.0826
484;subjpos_detailed;Baseline_V2;3.633;3.5441;3.1799;3.0;3.0
484;diversity_detailed;Baseline_V2;3.0131;3.2931;3.0395;3.0684;3.0861
484;uniqueness_detailed;Baseline_V2;3.0219;3.0725;3.041;3.0252;3.0099
484;follow_detailed;Baseline_V2;3.4526;3.8696;3.2714;3.124;3.1467
484;influence_detailed;Baseline_V2;3.4834;3.5361;3.1483;2.9723;2.9805
484;relevance_detailed;Baseline_V2;3.137;3.5475;3.0696;3.1317;3.1864
485;subjpos_detailed;Baseline_V2;3.9578;3.8534;3.029;3.1221;3.2136
484;subjcount_detailed;Baseline_V2;3.3629;3.4077;3.1384;3.0404;3.0336
485;diversity_detailed;Baseline_V2;3.8625;3.8044;3.0493;3.0602;3.0526
486;subjpos_detailed;Baseline_V2;4.2121;3.0436;3.7319;3.1686;2.9205
485;uniqueness_detailed;Baseline_V2;3.0321;3.4086;2.8406;2.941;2.9306
486;diversity_detailed;Baseline_V2;3.8782;3.379;3.2921;3.0923;3.0385
485;follow_detailed;Baseline_V2;3.9404;3.7774;3.0178;3.0593;3.0694
486;uniqueness_detailed;Baseline_V2;3.0539;2.4379;3.0113;2.9811;1.9554
485;influence_detailed;Baseline_V2;3.9812;3.8635;3.0218;3.0766;3.0338
486;follow_detailed;Baseline_V2;3.9816;3.0962;3.4267;3.0365;3.0249
485;relevance_detailed;Baseline_V2;4.0087;3.8723;3.0543;3.4735;3.1673
486;influence_detailed;Baseline_V2;4.0165;3.3738;3.8688;3.1689;3.0105
485;subjcount_detailed;Baseline_V2;3.8973;3.5546;3.031;3.0549;3.0375
486;relevance_detailed;Baseline_V2;4.1094;3.721;3.4125;3.2351;3.1817
486;subjcount_detailed;Baseline_V2;3.9215;3.1477;3.4926;3.0093;3.0005
487;subjpos_detailed;Baseline_V2;4.0744;3.0106;3.1745;3.9384;2.3181
487;diversity_detailed;Baseline_V2;3.9748;3.6956;3.4676;3.9504;3.0728
487;uniqueness_detailed;Baseline_V2;3.1345;2.9406;3.0169;3.8197;2.4739
487;follow_detailed;Baseline_V2;4.0036;3.4435;3.1425;3.9058;3.0756
487;influence_detailed;Baseline_V2;3.9482;3.0367;3.1692;3.8697;2.6118
487;relevance_detailed;Baseline_V2;3.9764;3.9054;3.4299;3.9829;3.2137
487;subjcount_detailed;Baseline_V2;3.918;3.0689;3.1254;3.8096;2.9656
488;subjpos_detailed;Baseline_V2;3.4678;3.309;3.9261;3.4867;3.3238
488;diversity_detailed;Baseline_V2;3.5072;3.2538;3.7683;3.8516;3.4779
488;uniqueness_detailed;Baseline_V2;3.1163;3.082;3.0704;3.145;3.0584
488;follow_detailed;Baseline_V2;3.7618;3.3998;3.8749;3.5932;3.4431
489;subjpos_detailed;Baseline_V2;3.766;3.9253;2.9632;2.9665;2.7088
488;influence_detailed;Baseline_V2;3.7264;3.3748;3.9082;3.4327;3.2344
489;diversity_detailed;Baseline_V2;3.7962;3.89;3.2644;3.263;3.2075
488;relevance_detailed;Baseline_V2;3.3885;3.3432;3.8004;3.8382;3.3401
489;uniqueness_detailed;Baseline_V2;3.0545;3.5593;2.8349;2.952;2.3471
488;subjcount_detailed;Baseline_V2;3.2836;3.1622;3.7443;3.176;3.1262
490;subjpos_detailed;Baseline_V2;3.0242;4.2097;3.8316;3.0579;3.4436
489;follow_detailed;Baseline_V2;3.9326;3.9066;3.0452;3.0095;3.0118
490;diversity_detailed;Baseline_V2;3.6161;3.9959;3.7925;3.0326;3.3938
489;influence_detailed;Baseline_V2;3.9691;3.9681;3.0387;3.1096;3.0001
490;uniqueness_detailed;Baseline_V2;2.7317;3.887;3.1666;3.0174;3.1444
491;subjpos_detailed;Baseline_V2;4.066;3.2859;3.6129;3.0375;3.4912
489;relevance_detailed;Baseline_V2;4.0594;3.8913;3.2243;3.2016;3.2107
490;follow_detailed;Baseline_V2;3.1802;4.0351;3.5955;2.9963;3.0508
491;diversity_detailed;Baseline_V2;3.9888;3.8546;3.2457;3.2357;3.7597
489;subjcount_detailed;Baseline_V2;3.8508;3.6779;3.0045;3.008;3.0027
490;influence_detailed;Baseline_V2;3.0256;4.0316;3.8316;3.0792;3.1307
491;uniqueness_detailed;Baseline_V2;3.4724;2.8962;3.0135;3.2086;3.1399
490;relevance_detailed;Baseline_V2;3.4861;3.9824;3.6568;3.0668;3.0636
491;follow_detailed;Baseline_V2;3.9916;3.5423;3.1372;3.1684;3.7318
490;subjcount_detailed;Baseline_V2;3.0664;3.9743;3.5916;3.0035;3.1179
491;influence_detailed;Baseline_V2;4.008;3.825;3.6211;3.1937;3.4659
491;relevance_detailed;Baseline_V2;4.0588;3.9185;3.7935;3.6868;3.8782
491;subjcount_detailed;Baseline_V2;3.9837;3.598;3.1979;3.0689;3.515
492;subjpos_detailed;Baseline_V2;4.239;3.387;2.8083;2.9768;2.8665
492;diversity_detailed;Baseline_V2;3.9534;3.5611;3.1109;3.0506;3.029
492;uniqueness_detailed;Baseline_V2;3.574;3.3361;1.6352;1.5959;2.2795
492;follow_detailed;Baseline_V2;3.9544;3.5402;3.2151;3.1137;3.1791
492;influence_detailed;Baseline_V2;3.9726;3.329;2.9207;2.9518;2.6678
492;relevance_detailed;Baseline_V2;3.9434;3.764;3.3436;3.435;3.5201
492;subjcount_detailed;Baseline_V2;3.9502;3.1602;3.0794;3.0261;3.0821
493;subjpos_detailed;Baseline_V2;3.8096;3.8062;3.0981;3.1434;3.1818
493;diversity_detailed;Baseline_V2;3.6606;3.8322;3.1249;3.1159;3.0858
493;uniqueness_detailed;Baseline_V2;2.987;3.2079;3.003;3.0181;2.9712
493;follow_detailed;Baseline_V2;3.7022;3.8496;3.063;3.1327;3.1323
493;influence_detailed;Baseline_V2;3.8497;3.9265;3.1381;3.3385;3.0997
493;relevance_detailed;Baseline_V2;3.7949;3.9389;3.3159;3.2998;3.1113
493;subjcount_detailed;Baseline_V2;3.6531;3.746;3.0585;3.0585;3.0432
494;subjpos_detailed;Baseline_V2;3.4273;3.8968;3.5081;3.1115;2.8184
494;diversity_detailed;Baseline_V2;3.6379;3.9611;3.7927;3.0584;3.0224
494;uniqueness_detailed;Baseline_V2;2.9507;3.7044;3.1021;3.0256;2.1048
494;follow_detailed;Baseline_V2;3.559;3.9374;3.6228;3.0342;3.0314
494;influence_detailed;Baseline_V2;3.5264;3.8298;3.3719;3.0653;2.9415
494;relevance_detailed;Baseline_V2;3.5051;3.914;3.7464;3.0483;3.057
494;subjcount_detailed;Baseline_V2;3.3927;3.7;3.3244;3.0208;2.9715
495;subjpos_detailed;Baseline_V2;3.7336;3.0095;3.4582;2.9591;3.9229
495;diversity_detailed;Baseline_V2;3.8884;3.6053;3.7622;3.4765;3.9256
495;uniqueness_detailed;Baseline_V2;3.0958;2.9106;3.381;2.9808;3.4462
495;follow_detailed;Baseline_V2;3.8963;3.2127;3.4044;3.1383;3.8889
496;subjpos_detailed;Baseline_V2;3.2728;3.3828;3.2309;3.0733;3.0714
495;influence_detailed;Baseline_V2;3.7733;3.0991;3.431;3.0929;3.7565
496;diversity_detailed;Baseline_V2;3.2194;3.5682;3.5812;3.0779;3.0655
495;relevance_detailed;Baseline_V2;3.8911;3.8111;3.7314;3.6215;3.9185
496;uniqueness_detailed;Baseline_V2;3.0048;3.4927;3.1333;2.9453;3.0783
495;subjcount_detailed;Baseline_V2;3.7359;3.1557;3.2285;3.0213;3.611
496;follow_detailed;Baseline_V2;3.6177;3.6887;3.5073;3.1246;3.1345
496;influence_detailed;Baseline_V2;3.3451;3.6514;3.2226;3.1848;3.0506
496;relevance_detailed;Baseline_V2;3.8015;3.8312;3.498;3.3776;3.6648
496;subjcount_detailed;Baseline_V2;3.3429;3.5011;3.3415;3.0836;3.1049
497;subjpos_detailed;Baseline_V2;3.9887;3.0185;3.1283;3.0709;3.0429
497;diversity_detailed;Baseline_V2;3.9807;3.5817;3.4479;3.187;3.4559
497;uniqueness_detailed;Baseline_V2;3.7205;3.0767;3.1723;3.2058;3.1959
497;follow_detailed;Baseline_V2;4.0298;3.1884;3.3637;3.2652;3.5276
497;influence_detailed;Baseline_V2;3.9537;3.0133;3.1817;3.2641;3.0643
497;relevance_detailed;Baseline_V2;4.0212;3.8479;3.3943;3.2168;3.5306
497;subjcount_detailed;Baseline_V2;3.9381;3.0568;3.1085;3.0739;3.071
498;subjpos_detailed;Baseline_V2;3.1667;3.2771;3.1913;3.2493;3.4849
498;diversity_detailed;Baseline_V2;3.4695;3.6713;3.6067;3.5513;3.6486
498;uniqueness_detailed;Baseline_V2;3.0417;3.0752;3.1594;2.9265;3.2913
498;follow_detailed;Baseline_V2;3.5951;3.8994;3.6188;3.9052;3.9636
498;influence_detailed;Baseline_V2;3.4033;3.4613;3.2679;3.405;3.6054
498;relevance_detailed;Baseline_V2;3.0;3.4003;3.4313;3.3245;3.7702
498;subjcount_detailed;Baseline_V2;3.1321;3.2363;3.2197;3.2105;3.3921
499;subjpos_detailed;Baseline_V2;3.6193;3.5298;3.113;3.0173;3.021
499;diversity_detailed;Baseline_V2;3.3554;3.4328;3.2712;3.1415;3.09
499;uniqueness_detailed;Baseline_V2;3.0967;3.2222;3.0336;3.0752;3.0032
499;follow_detailed;Baseline_V2;3.8913;3.6372;3.4048;3.2212;3.2507
499;influence_detailed;Baseline_V2;3.6245;3.5013;3.167;3.0187;3.0107
499;relevance_detailed;Baseline_V2;3.3058;3.7408;3.2974;3.2214;3.1496
499;subjcount_detailed;Baseline_V2;3.4072;3.3515;3.1696;3.0123;3.029
500;subjpos_detailed;Baseline_V2;3.5392;3.6171;3.067;3.2169;3.829
500;diversity_detailed;Baseline_V2;3.7558;3.9379;3.3671;3.5848;3.9855
500;uniqueness_detailed;Baseline_V2;3.0372;3.6287;3.0418;3.6317;3.7298
500;follow_detailed;Baseline_V2;3.4804;3.8064;3.1527;3.3269;3.9366
501;subjpos_detailed;Baseline_V2;3.9659;3.2989;3.4924;3.5586;3.1931
500;influence_detailed;Baseline_V2;3.5816;3.6933;3.1226;3.3238;3.8854
501;diversity_detailed;Baseline_V2;3.952;3.7027;3.6638;3.7124;3.4476
502;subjpos_detailed;Baseline_V2;3.1427;3.2095;3.2989;3.0592;3.144
500;relevance_detailed;Baseline_V2;3.5794;3.8035;3.2553;3.594;3.9
501;uniqueness_detailed;Baseline_V2;3.4471;3.1299;2.993;3.4637;3.0308
502;diversity_detailed;Baseline_V2;3.3271;3.4028;3.3902;3.2573;3.2597
500;subjcount_detailed;Baseline_V2;3.3375;3.5121;3.0968;3.1232;3.7349
501;follow_detailed;Baseline_V2;3.9711;3.3935;3.3983;3.5983;3.2159
502;uniqueness_detailed;Baseline_V2;3.5114;3.1443;2.8918;3.1749;3.3812
503;subjpos_detailed;Baseline_V2;4.0436;3.6014;3.4315;3.145;3.4809
501;influence_detailed;Baseline_V2;3.9594;3.3229;3.7579;3.5348;3.3009
502;follow_detailed;Baseline_V2;3.1974;3.2822;3.2775;3.1374;3.2155
503;diversity_detailed;Baseline_V2;4.0031;3.7906;3.486;3.445;3.7747
501;relevance_detailed;Baseline_V2;3.9603;3.6673;3.3496;3.8088;3.7286
502;influence_detailed;Baseline_V2;3.0423;3.1413;3.1523;3.0414;3.0885
503;uniqueness_detailed;Baseline_V2;3.3204;3.1419;3.0618;3.0645;3.0449
501;subjcount_detailed;Baseline_V2;3.9197;3.3253;3.391;3.3094;3.21
502;relevance_detailed;Baseline_V2;3.1586;3.1804;3.2148;3.1172;3.0891
503;follow_detailed;Baseline_V2;3.9819;3.7118;3.4896;3.1269;3.5312
502;subjcount_detailed;Baseline_V2;3.2392;3.3143;3.343;3.1998;3.2542
503;influence_detailed;Baseline_V2;3.9975;3.6057;3.3683;3.0972;3.5121
503;relevance_detailed;Baseline_V2;4.0309;3.8207;3.3901;3.1296;3.6005
503;subjcount_detailed;Baseline_V2;3.9479;3.3697;3.23;3.0261;3.2452
504;subjpos_detailed;Baseline_V2;3.9128;3.7334;3.6666;3.3718;2.8815
504;diversity_detailed;Baseline_V2;3.7167;3.1437;3.4445;3.2631;3.0464
504;uniqueness_detailed;Baseline_V2;3.1316;3.4949;3.1659;3.5862;2.9921
504;follow_detailed;Baseline_V2;3.8509;3.7855;3.7198;3.4403;3.0266
504;influence_detailed;Baseline_V2;3.7244;3.4539;3.4326;3.2658;2.9368
504;relevance_detailed;Baseline_V2;3.8992;3.7311;3.6983;3.3766;3.5928
504;subjcount_detailed;Baseline_V2;3.8211;3.446;3.2404;3.1167;2.9737
505;subjpos_detailed;Baseline_V2;3.6318;3.4371;3.548;3.0;2.8658
505;diversity_detailed;Baseline_V2;3.4114;3.6014;3.6992;3.085;3.1109
505;uniqueness_detailed;Baseline_V2;3.0651;3.3331;3.2663;2.6481;2.9222
505;follow_detailed;Baseline_V2;3.8063;3.7758;3.8839;3.0792;3.056
506;subjpos_detailed;Baseline_V2;3.9659;2.9684;3.6301;3.0231;3.77
505;influence_detailed;Baseline_V2;3.4162;3.5043;3.6086;2.681;2.8774
506;diversity_detailed;Baseline_V2;3.7911;3.0931;3.7655;3.0935;3.4367
505;relevance_detailed;Baseline_V2;3.4498;3.5446;3.6384;3.1473;3.2597
506;uniqueness_detailed;Baseline_V2;3.2438;2.7147;3.1375;3.1168;3.4284
505;subjcount_detailed;Baseline_V2;3.1446;3.2277;3.3909;3.0096;2.9979
506;follow_detailed;Baseline_V2;3.8681;3.1384;3.5914;3.0689;3.7694
506;influence_detailed;Baseline_V2;3.8896;2.9575;3.4314;2.9911;3.2606
506;relevance_detailed;Baseline_V2;3.875;3.5979;3.6179;3.4717;3.802
506;subjcount_detailed;Baseline_V2;3.7601;3.0242;3.1411;3.0199;3.5035
507;subjpos_detailed;Baseline_V2;4.1653;3.1413;3.0927;3.0455;3.7115
507;diversity_detailed;Baseline_V2;3.7831;3.1902;3.5245;3.2869;3.2313
507;uniqueness_detailed;Baseline_V2;3.6462;3.0363;2.9685;3.1328;3.236
507;follow_detailed;Baseline_V2;4.0033;3.2929;3.2147;3.0474;3.2644
507;influence_detailed;Baseline_V2;3.9859;3.2008;3.0392;3.0011;3.601
507;relevance_detailed;Baseline_V2;3.9857;3.6579;3.8042;3.9609;3.739
507;subjcount_detailed;Baseline_V2;3.9561;3.0639;3.0838;2.9989;3.1997
508;subjpos_detailed;Baseline_V2;3.2426;3.284;3.8217;2.9419;3.1212
508;diversity_detailed;Baseline_V2;3.7479;3.9251;3.9253;3.2892;3.293
508;uniqueness_detailed;Baseline_V2;2.8942;2.9564;3.6921;2.3428;2.9687
508;follow_detailed;Baseline_V2;3.5853;3.872;3.9386;3.0971;3.5944
508;influence_detailed;Baseline_V2;3.1885;3.4228;3.7805;2.9939;3.0245
508;relevance_detailed;Baseline_V2;3.8191;3.9557;3.9225;3.3954;3.1385
508;subjcount_detailed;Baseline_V2;3.5223;3.5952;3.8744;3.0383;3.0692
509;subjpos_detailed;Baseline_V2;4.5236;2.9777;3.0583;3.3735;3.0613
509;diversity_detailed;Baseline_V2;3.971;3.0689;3.1575;3.3632;3.236
509;uniqueness_detailed;Baseline_V2;3.158;2.035;2.5751;2.2139;2.2194
509;follow_detailed;Baseline_V2;4.0533;3.4455;3.4085;3.4575;3.5849
509;influence_detailed;Baseline_V2;4.1296;3.2365;3.1886;3.3896;3.141
509;relevance_detailed;Baseline_V2;4.0774;3.8344;3.8015;4.0156;3.9804
509;subjcount_detailed;Baseline_V2;3.8932;2.9958;3.0201;3.1361;3.0524
510;subjpos_detailed;Baseline_V2;4.0282;3.4408;3.7737;3.5447;3.628
510;diversity_detailed;Baseline_V2;3.929;3.4939;3.9516;3.7137;3.9353
510;uniqueness_detailed;Baseline_V2;3.2304;3.0069;3.2839;3.2266;3.5565
510;follow_detailed;Baseline_V2;4.0355;3.5089;3.9081;3.5308;3.6838
510;influence_detailed;Baseline_V2;3.9477;3.3111;3.6267;3.4325;3.2734
510;relevance_detailed;Baseline_V2;3.8584;3.798;3.8956;3.7607;3.9088
510;subjcount_detailed;Baseline_V2;3.9039;3.203;3.6948;3.1165;3.305
511;subjpos_detailed;Baseline_V2;3.8158;3.4395;3.4637;3.281;3.5847
511;diversity_detailed;Baseline_V2;3.4553;3.4865;3.1146;3.2371;3.0627
511;uniqueness_detailed;Baseline_V2;3.1174;3.1267;3.0481;3.0809;2.8897
511;follow_detailed;Baseline_V2;3.8108;3.6244;3.5269;3.6883;3.4193
512;subjpos_detailed;Baseline_V2;4.0784;3.5701;3.2349;3.0315;1.5028
513;subjpos_detailed;Baseline_V2;3.9152;3.6142;3.4147;2.9595;3.0046
511;influence_detailed;Baseline_V2;3.6243;3.416;3.3452;3.2169;3.1547
512;diversity_detailed;Baseline_V2;3.9968;3.8361;3.1373;3.1956;3.2084
513;diversity_detailed;Baseline_V2;3.8608;3.2303;3.1462;3.3434;3.1936
511;relevance_detailed;Baseline_V2;3.3749;3.6736;3.1441;3.2886;3.1773
