Prompt_ID;Metric;Method;Source_0;Source_1;Source_2;Source_3;Source_4
600;subjcount_detailed;citing_credible;3.6124;3.2991;3.2355;3.2273;3.1469
599;subjpos_detailed;simple_language;4.0084;3.5635;3.5415;3.0564;2.9132
598;subjpos_detailed;technical_terms;3.4408;3.056;3.0544;3.0106;3.0311
600;subjpos_detailed;simple_language;3.2691;3.2983;3.9741;3.0989;3.0472
599;diversity_detailed;simple_language;3.8671;3.7089;3.5651;3.058;3.2055
598;diversity_detailed;technical_terms;3.2633;3.2277;3.206;3.1092;3.0963
600;diversity_detailed;simple_language;3.149;3.333;3.7806;3.2371;3.1595
599;uniqueness_detailed;simple_language;3.3977;3.2363;3.0878;3.1298;2.8254
598;uniqueness_detailed;technical_terms;3.0383;2.8916;2.7667;3.0;3.0
600;uniqueness_detailed;simple_language;2.8823;2.9761;3.4108;2.913;2.9361
599;follow_detailed;simple_language;3.9625;3.7044;3.7052;3.2197;3.236
598;follow_detailed;technical_terms;3.6785;3.3889;3.2839;3.166;3.1443
600;follow_detailed;simple_language;3.2991;3.7018;3.9391;3.7275;3.7582
599;influence_detailed;simple_language;3.9369;3.4287;3.5519;3.0972;2.9769
598;influence_detailed;technical_terms;3.35;3.1316;3.0508;3.0473;3.057
600;influence_detailed;simple_language;3.0365;3.3011;3.9331;3.1218;3.1078
599;relevance_detailed;simple_language;3.9321;3.7793;3.5;3.354;3.6264
598;relevance_detailed;technical_terms;3.4377;3.5132;3.3009;3.2533;3.3818
600;relevance_detailed;simple_language;3.2725;3.5622;3.8008;3.438;3.4982
599;subjcount_detailed;simple_language;3.8239;3.5357;3.4031;3.0608;3.0372
598;subjcount_detailed;technical_terms;3.1845;3.1242;3.0874;3.044;3.0722
600;subjcount_detailed;simple_language;3.1927;3.4512;3.9009;3.2786;3.3706
599;subjpos_detailed;technical_terms;4.3376;3.4201;3.7149;3.1893;2.5672
598;subjpos_detailed;stats_optimization;3.9738;3.1059;3.0078;3.0735;2.8586
600;subjpos_detailed;technical_terms;4.0784;3.0125;3.3417;3.0187;3.051
599;diversity_detailed;technical_terms;3.9965;3.7519;3.4848;3.3643;3.3045
598;diversity_detailed;stats_optimization;3.9354;3.1746;3.2298;2.9787;3.0776
600;diversity_detailed;technical_terms;3.4082;3.6585;3.3885;3.0599;3.0185
599;uniqueness_detailed;technical_terms;3.216;3.3696;3.0323;3.0039;2.2935
598;uniqueness_detailed;stats_optimization;3.3948;3.1707;2.8881;3.059;2.4012
600;uniqueness_detailed;technical_terms;3.5784;3.0427;3.4411;3.5117;3.2238
599;follow_detailed;technical_terms;4.0239;3.2203;3.3422;3.0462;3.0396
598;follow_detailed;stats_optimization;4.007;3.1849;3.3002;3.0544;3.1366
600;follow_detailed;technical_terms;3.9936;3.5995;3.3287;3.0588;3.0393
599;influence_detailed;technical_terms;4.1666;3.5438;3.5199;3.0744;2.8121
598;influence_detailed;stats_optimization;3.8822;3.1973;2.9954;3.0543;2.8205
600;influence_detailed;technical_terms;3.881;3.098;3.3803;3.0115;3.0004
599;relevance_detailed;technical_terms;4.2568;3.6244;3.4053;3.3433;3.7278
598;relevance_detailed;stats_optimization;3.9858;3.8236;3.6552;2.9689;3.7855
600;relevance_detailed;technical_terms;3.6913;3.6083;3.3763;3.0799;3.1008
599;subjcount_detailed;technical_terms;3.9591;3.1224;3.3114;3.0049;2.9824
598;subjcount_detailed;stats_optimization;3.7865;3.1282;3.0784;3.0635;2.9993
600;subjcount_detailed;technical_terms;3.9;3.0621;3.1422;3.0068;3.0058
599;subjpos_detailed;stats_optimization;4.5543;3.3978;3.2174;3.6185;3.4852
598;subjpos_detailed;llms_txt;3.734;3.4912;3.0122;3.0772;3.3163
600;subjpos_detailed;stats_optimization;3.8225;3.0521;3.2346;2.9041;2.8623
599;diversity_detailed;stats_optimization;4.0978;3.8942;3.4993;3.9066;3.8766
598;diversity_detailed;llms_txt;3.4476;3.6363;3.1495;3.0058;3.0618
600;diversity_detailed;stats_optimization;3.4765;3.1203;3.3501;3.0128;3.0249
599;uniqueness_detailed;stats_optimization;4.0119;2.886;3.0203;3.4101;3.5211
598;uniqueness_detailed;llms_txt;3.0186;3.1311;2.8894;2.9994;2.9426
600;uniqueness_detailed;stats_optimization;3.0003;2.9552;3.2687;2.0279;2.6689
599;follow_detailed;stats_optimization;4.2862;3.9948;3.4696;4.0347;3.923
598;follow_detailed;llms_txt;3.7694;3.4729;3.1188;3.0341;3.1947
600;follow_detailed;stats_optimization;3.6563;3.3684;3.2983;3.1211;3.1133
599;influence_detailed;stats_optimization;4.289;3.6505;3.0608;3.6995;3.6497
598;influence_detailed;llms_txt;3.786;3.4455;3.013;3.0248;3.0255
600;influence_detailed;stats_optimization;3.8181;3.1763;3.5454;2.6128;2.7797
599;relevance_detailed;stats_optimization;4.5188;4.2505;3.8364;4.3043;4.4324
598;relevance_detailed;llms_txt;3.9092;3.5785;3.4838;3.0777;3.0023
600;relevance_detailed;stats_optimization;3.4883;3.394;3.1825;3.1365;3.1625
599;subjcount_detailed;stats_optimization;4.024;3.3843;3.0748;3.7222;3.8081
598;subjcount_detailed;llms_txt;3.6586;3.3641;3.041;3.0132;3.0405
600;subjcount_detailed;stats_optimization;3.561;3.0589;3.3248;2.9879;2.9912
599;subjpos_detailed;llms_txt;4.1735;3.4378;3.5602;3.3799;2.3124
598;subjpos_detailed;inverted_pyramid_mine;4.0259;3.2522;3.0081;3.158;2.1522
600;subjpos_detailed;llms_txt;3.97;3.0209;3.7596;2.8948;2.8038
599;diversity_detailed;llms_txt;3.9763;3.5496;3.5778;3.3741;3.3032
598;diversity_detailed;inverted_pyramid_mine;3.7248;3.1576;3.0429;3.0582;2.9814
600;diversity_detailed;llms_txt;3.7296;3.4716;3.8895;3.3541;3.1716
599;uniqueness_detailed;llms_txt;3.1326;3.0711;3.0333;3.3715;1.6235
598;uniqueness_detailed;inverted_pyramid_mine;3.0706;3.0919;2.0152;3.097;2.2044
600;uniqueness_detailed;llms_txt;3.5244;2.9504;3.7078;2.9241;2.9962
599;follow_detailed;llms_txt;3.9958;3.5351;3.2611;3.3108;3.011
598;follow_detailed;inverted_pyramid_mine;3.9586;3.2252;3.2072;3.0741;3.055
600;follow_detailed;llms_txt;3.8832;3.3522;3.6376;3.2081;3.1952
599;influence_detailed;llms_txt;4.0241;3.3409;3.3962;3.2208;2.428
598;influence_detailed;inverted_pyramid_mine;3.7165;3.2361;2.986;3.0427;2.5129
600;influence_detailed;llms_txt;3.8836;3.0892;3.7346;2.86;2.8976
599;relevance_detailed;llms_txt;4.0474;3.8005;3.5146;3.25;3.5591
598;relevance_detailed;inverted_pyramid_mine;3.8146;3.614;3.3726;3.1017;3.4476
600;relevance_detailed;llms_txt;3.494;3.5184;3.6816;2.9967;3.1172
599;subjcount_detailed;llms_txt;3.9583;3.4159;3.16;3.2372;2.7687
598;subjcount_detailed;inverted_pyramid_mine;3.6943;3.0735;3.0389;3.0101;2.8946
600;subjcount_detailed;llms_txt;3.7191;3.0518;3.4745;2.9943;3.0215
599;subjpos_detailed;inverted_pyramid_mine;3.8584;3.4908;3.0971;3.0803;3.2922
598;subjpos_detailed;autogeo_api_mine;4.0625;3.3965;3.1257;3.1436;3.0206
600;subjpos_detailed;inverted_pyramid_mine;4.0344;3.1238;3.8464;2.9946;3.0112
599;diversity_detailed;inverted_pyramid_mine;3.6805;3.4365;3.3429;3.1656;3.0521
598;diversity_detailed;autogeo_api_mine;3.9537;3.1462;3.6335;3.5749;3.5213
600;diversity_detailed;inverted_pyramid_mine;3.9595;3.8569;3.8927;3.3465;3.3994
599;uniqueness_detailed;inverted_pyramid_mine;3.1363;3.09;3.0437;3.0611;3.0526
598;uniqueness_detailed;autogeo_api_mine;3.666;3.1581;1.7834;1.3799;1.5102
600;uniqueness_detailed;inverted_pyramid_mine;3.1995;2.924;3.396;2.91;2.6115
599;follow_detailed;inverted_pyramid_mine;3.8995;3.3864;3.1687;3.0389;3.0938
598;follow_detailed;autogeo_api_mine;4.006;3.4185;3.3636;3.3595;3.3702
600;follow_detailed;inverted_pyramid_mine;4.0055;3.8288;3.6277;3.2183;3.2964
599;influence_detailed;inverted_pyramid_mine;3.8707;3.4512;3.0559;3.1041;3.2293
598;influence_detailed;autogeo_api_mine;3.9854;3.5775;3.3026;3.2197;3.1856
600;influence_detailed;inverted_pyramid_mine;3.9848;3.5254;3.8069;3.0232;3.102
599;relevance_detailed;inverted_pyramid_mine;3.9552;3.468;3.2007;3.5189;3.2522
598;relevance_detailed;autogeo_api_mine;3.9509;3.78;3.8643;3.9377;3.9596
600;relevance_detailed;inverted_pyramid_mine;4.1215;3.9991;3.8372;3.6201;3.8021
599;subjcount_detailed;inverted_pyramid_mine;3.856;3.1984;3.0712;3.0439;3.0238
598;subjcount_detailed;autogeo_api_mine;3.9327;3.1222;3.1429;3.1098;3.0787
600;subjcount_detailed;inverted_pyramid_mine;3.9274;3.2247;3.6755;3.0221;3.1109
599;subjpos_detailed;autogeo_api_mine;4.1937;3.213;3.0817;2.1317;2.4744
600;subjpos_detailed;autogeo_api_mine;4.0161;3.086;3.598;2.9495;2.9772
599;diversity_detailed;autogeo_api_mine;4.0005;3.1317;3.1193;3.7778;3.9065
600;diversity_detailed;autogeo_api_mine;3.8006;3.8048;3.719;3.3853;3.2378
599;uniqueness_detailed;autogeo_api_mine;3.4823;3.0401;2.9474;2.2351;2.7957
600;uniqueness_detailed;autogeo_api_mine;3.4092;2.9117;3.5421;2.9245;2.9499
599;follow_detailed;autogeo_api_mine;4.0726;3.1194;3.0233;3.4377;3.8437
600;follow_detailed;autogeo_api_mine;4.019;3.9022;3.6654;3.3938;3.417
599;influence_detailed;autogeo_api_mine;4.0424;3.123;3.0728;2.1445;3.0141
600;influence_detailed;autogeo_api_mine;3.9787;3.243;3.5626;2.9509;3.0931
599;relevance_detailed;autogeo_api_mine;4.3091;3.9615;3.0772;4.288;4.2612
600;relevance_detailed;autogeo_api_mine;3.7922;3.7746;3.5531;3.4925;3.4955
599;subjcount_detailed;autogeo_api_mine;3.9872;2.9954;2.9204;2.9098;3.1164
600;subjcount_detailed;autogeo_api_mine;3.8325;3.1864;3.514;3.0183;3.047
2;subjpos_detailed;Baseline_V2;3.7445;3.6281;3.5472;3.045;3.7526
2;diversity_detailed;Baseline_V2;3.4191;3.8292;3.7618;3.6501;3.7352
2;uniqueness_detailed;Baseline_V2;3.2161;3.5735;3.1749;3.4779;3.2574
2;follow_detailed;Baseline_V2;3.5444;3.7582;3.5208;3.2908;3.8622
2;influence_detailed;Baseline_V2;3.517;3.5295;3.3179;3.0526;3.5727
2;relevance_detailed;Baseline_V2;3.4743;3.9692;3.8228;3.5837;3.8655
2;subjcount_detailed;Baseline_V2;3.2064;3.4182;3.3733;3.0772;3.4379
3;subjpos_detailed;Baseline_V2;3.7322;3.8651;3.7536;3.6817;3.7503
3;diversity_detailed;Baseline_V2;3.4732;3.8176;3.4218;3.4366;3.1661
3;uniqueness_detailed;Baseline_V2;3.3227;3.6677;3.2339;3.6344;3.374
1;subjpos_detailed;Baseline_V2;3.5374;3.3919;3.2103;3.0923;2.8772
3;follow_detailed;Baseline_V2;3.7865;3.6212;3.245;3.3399;3.4748
1;diversity_detailed;Baseline_V2;3.8828;3.7534;3.5093;3.1046;3.0571
3;influence_detailed;Baseline_V2;3.2945;3.8427;3.4871;3.4893;3.4521
1;uniqueness_detailed;Baseline_V2;3.1292;3.1853;3.1552;3.1226;2.7978
3;relevance_detailed;Baseline_V2;3.9093;3.9118;3.6207;3.6648;3.5871
1;follow_detailed;Baseline_V2;3.8649;3.6455;3.4031;3.2011;3.0693
3;subjcount_detailed;Baseline_V2;3.5318;3.5907;3.2961;3.4074;3.3124
5;subjpos_detailed;Baseline_V2;3.8904;3.2384;3.0099;3.1917;3.2118
1;influence_detailed;Baseline_V2;3.7841;3.387;3.338;3.1312;2.9208
5;diversity_detailed;Baseline_V2;3.8199;3.2476;3.2564;3.551;3.2145
1;relevance_detailed;Baseline_V2;3.7263;3.6503;3.295;3.0831;3.169
5;uniqueness_detailed;Baseline_V2;3.4168;3.0882;2.9736;3.1187;3.2133
1;subjcount_detailed;Baseline_V2;3.4946;3.3862;3.2571;3.0545;2.9964
5;follow_detailed;Baseline_V2;3.9694;3.765;3.0455;3.1155;3.1288
5;influence_detailed;Baseline_V2;3.961;3.5898;3.0523;3.2551;3.1016
5;relevance_detailed;Baseline_V2;3.9234;3.8505;3.1079;3.2861;3.2792
5;subjcount_detailed;Baseline_V2;3.8339;3.2632;3.025;3.0926;3.1156
4;subjpos_detailed;Baseline_V2;4.0176;3.2662;3.1259;3.3728;2.2451
4;diversity_detailed;Baseline_V2;3.8496;3.2025;3.3186;3.2182;3.226
4;uniqueness_detailed;Baseline_V2;3.2206;3.0778;3.0483;3.4725;2.0636
4;follow_detailed;Baseline_V2;3.9783;3.1422;3.4692;3.15;3.0338
4;influence_detailed;Baseline_V2;3.931;3.2088;3.3256;3.2322;2.667
4;relevance_detailed;Baseline_V2;3.8395;3.3598;3.4291;3.1228;3.7708
4;subjcount_detailed;Baseline_V2;3.7776;3.0847;3.1408;3.0195;2.9839
8;subjpos_detailed;Baseline_V2;3.3879;3.44;3.5501;3.3861;3.7053
8;diversity_detailed;Baseline_V2;3.4032;3.7164;3.5513;3.4778;3.5782
8;uniqueness_detailed;Baseline_V2;3.0246;3.2017;3.047;3.4015;3.3589
8;follow_detailed;Baseline_V2;3.605;3.7432;3.7659;3.3839;3.7795
8;influence_detailed;Baseline_V2;3.6446;3.4809;3.4416;3.6088;3.3732
8;relevance_detailed;Baseline_V2;3.6569;3.8653;3.7829;3.5703;3.8411
8;subjcount_detailed;Baseline_V2;3.1432;3.2829;3.2138;3.1083;3.1938
7;subjpos_detailed;Baseline_V2;3.1991;3.2445;3.7128;3.054;3.3703
7;diversity_detailed;Baseline_V2;3.3897;3.4132;3.6036;3.1742;3.303
7;uniqueness_detailed;Baseline_V2;3.1174;3.0954;3.0849;3.1598;3.1828
7;follow_detailed;Baseline_V2;3.4359;3.4017;3.7715;3.1915;3.3797
7;influence_detailed;Baseline_V2;3.3211;3.0937;3.6331;3.147;3.3108
7;relevance_detailed;Baseline_V2;3.41;3.4351;3.5838;3.3328;3.5939
7;subjcount_detailed;Baseline_V2;3.2753;3.1545;3.4581;3.0661;3.1822
10;subjpos_detailed;Baseline_V2;3.0262;3.4591;3.316;3.4568;3.3946
10;diversity_detailed;Baseline_V2;3.0411;3.1822;3.5539;3.6874;3.4528
10;uniqueness_detailed;Baseline_V2;2.9685;3.0842;3.0411;3.5295;3.143
10;follow_detailed;Baseline_V2;3.107;3.346;3.4574;3.6492;3.5632
10;influence_detailed;Baseline_V2;3.0418;3.3538;3.4358;3.5343;3.1819
10;relevance_detailed;Baseline_V2;3.2183;3.3071;3.3031;3.5131;3.7985
10;subjcount_detailed;Baseline_V2;3.0247;3.295;3.3446;3.3971;3.4171
6;subjpos_detailed;Baseline_V2;3.322;3.1804;3.3506;2.8901;2.8233
6;diversity_detailed;Baseline_V2;3.771;3.4842;3.8871;3.1712;3.1196
6;uniqueness_detailed;Baseline_V2;3.1188;3.1935;3.5131;2.3017;2.8292
6;follow_detailed;Baseline_V2;3.7208;3.4006;3.7333;3.0;3.0
6;influence_detailed;Baseline_V2;3.5177;3.476;3.6363;2.3491;2.7472
6;relevance_detailed;Baseline_V2;3.6417;3.5021;3.7131;3.1081;3.3157
6;subjcount_detailed;Baseline_V2;3.3279;3.1422;3.4344;2.9935;2.9948
9;subjpos_detailed;Baseline_V2;4.0763;3.7958;3.0794;3.1018;3.0361
9;diversity_detailed;Baseline_V2;3.9258;3.9648;3.695;3.6368;3.2419
9;uniqueness_detailed;Baseline_V2;3.0403;3.6779;3.0801;2.9891;3.0113
9;follow_detailed;Baseline_V2;3.9322;3.8036;3.5955;3.4524;3.3133
9;influence_detailed;Baseline_V2;3.8406;3.7661;3.2632;3.1661;2.9341
9;relevance_detailed;Baseline_V2;4.1617;3.9521;3.6372;3.5676;3.5201
9;subjcount_detailed;Baseline_V2;3.8982;3.6706;3.1926;3.3697;3.1091
11;subjpos_detailed;Baseline_V2;3.5081;3.3382;3.2263;3.135;3.5548
11;diversity_detailed;Baseline_V2;3.1301;3.3816;3.2439;3.1581;3.3929
11;uniqueness_detailed;Baseline_V2;3.0314;3.1977;3.0819;3.0919;3.254
11;follow_detailed;Baseline_V2;3.4318;3.3911;3.3512;3.1896;3.6666
11;influence_detailed;Baseline_V2;3.3175;3.4753;3.3318;3.1106;3.3991
11;relevance_detailed;Baseline_V2;3.5177;3.7312;3.2146;3.505;3.3519
11;subjcount_detailed;Baseline_V2;3.1731;3.2033;3.2353;3.0447;3.2677
13;subjpos_detailed;Baseline_V2;4.1894;3.2352;3.265;3.0406;3.2159
13;diversity_detailed;Baseline_V2;3.5012;3.1117;3.1795;3.0389;3.0928
13;uniqueness_detailed;Baseline_V2;3.1375;3.1044;3.0255;3.0449;2.8504
13;follow_detailed;Baseline_V2;4.0037;3.2577;3.2199;3.1205;3.2335
13;influence_detailed;Baseline_V2;3.9133;3.1266;3.112;3.0612;3.0459
13;relevance_detailed;Baseline_V2;4.0367;3.3501;3.2492;3.1709;3.0263
13;subjcount_detailed;Baseline_V2;3.8412;3.0553;3.1212;3.0217;3.0469
12;subjpos_detailed;Baseline_V2;4.2135;3.0615;3.0412;3.048;2.8631
12;diversity_detailed;Baseline_V2;3.988;3.1287;3.0346;3.3506;3.04
12;uniqueness_detailed;Baseline_V2;3.2804;3.0011;2.9718;3.2778;2.9562
12;follow_detailed;Baseline_V2;4.0479;3.1382;3.0829;3.0488;3.0398
12;influence_detailed;Baseline_V2;4.0036;3.0539;3.0718;3.0993;2.8367
12;relevance_detailed;Baseline_V2;4.0161;3.3813;3.0649;3.3327;3.5146
12;subjcount_detailed;Baseline_V2;3.9694;3.0562;3.037;3.0258;2.9896
14;subjpos_detailed;Baseline_V2;4.0435;3.2223;3.5597;3.1103;3.709
14;diversity_detailed;Baseline_V2;3.8755;3.2823;3.2595;3.1697;3.7759
14;uniqueness_detailed;Baseline_V2;3.4788;3.0739;3.1894;3.2104;3.5164
14;follow_detailed;Baseline_V2;3.917;3.2803;3.5824;3.1825;3.4876
14;influence_detailed;Baseline_V2;3.8002;3.3058;3.6043;3.2181;3.5404
14;relevance_detailed;Baseline_V2;3.9351;3.8949;3.3653;3.216;3.8931
14;subjcount_detailed;Baseline_V2;3.9459;3.1664;3.4607;3.0817;3.6644
15;subjpos_detailed;Baseline_V2;4.2622;3.1329;3.2249;3.2009;3.4106
15;diversity_detailed;Baseline_V2;3.8999;3.7817;3.6794;3.4699;3.5327
15;uniqueness_detailed;Baseline_V2;3.8176;2.9859;3.0536;3.2798;3.3165
15;follow_detailed;Baseline_V2;3.9694;3.8409;3.7739;3.3296;3.5944
15;influence_detailed;Baseline_V2;3.9281;3.3742;3.4544;3.2953;3.3325
15;relevance_detailed;Baseline_V2;3.8888;3.7404;3.6591;3.7175;3.7725
16;subjpos_detailed;Baseline_V2;4.0685;3.6619;3.0208;3.3025;3.9639
15;subjcount_detailed;Baseline_V2;3.8798;3.4073;3.4365;3.0704;3.3258
16;diversity_detailed;Baseline_V2;3.9822;3.8494;3.5642;3.62;3.9603
16;uniqueness_detailed;Baseline_V2;3.0584;3.0519;2.9977;3.1185;3.6769
16;follow_detailed;Baseline_V2;3.9603;3.6234;3.1295;3.3697;3.9435
16;influence_detailed;Baseline_V2;3.8907;3.4262;3.0023;3.1624;3.9278
17;subjpos_detailed;Baseline_V2;3.9073;3.1902;3.1001;3.207;3.0007
16;relevance_detailed;Baseline_V2;3.959;3.9112;3.6346;3.6645;4.0454
17;diversity_detailed;Baseline_V2;3.7995;3.13;3.1123;3.6437;3.2651
16;subjcount_detailed;Baseline_V2;3.9258;3.1968;3.0418;3.0539;3.8959
17;uniqueness_detailed;Baseline_V2;3.2431;3.1935;2.973;3.3918;3.2059
17;follow_detailed;Baseline_V2;3.8598;3.2943;3.2925;3.3698;3.2004
17;influence_detailed;Baseline_V2;3.8129;3.3045;3.1973;3.4361;3.057
18;subjpos_detailed;Baseline_V2;3.0583;3.1024;3.1143;3.0642;3.0416
17;relevance_detailed;Baseline_V2;3.6448;3.6163;3.2587;3.2408;3.4344
18;diversity_detailed;Baseline_V2;3.2594;3.5557;3.4606;3.2876;3.3513
17;subjcount_detailed;Baseline_V2;3.5241;3.1705;3.0776;3.1271;3.0495
18;uniqueness_detailed;Baseline_V2;2.4511;3.1271;3.02;3.2993;3.129
18;follow_detailed;Baseline_V2;3.2355;3.5383;3.4476;3.2413;3.2372
18;influence_detailed;Baseline_V2;3.1369;3.35;3.3417;3.2534;3.2833
20;subjpos_detailed;Baseline_V2;3.7516;3.7052;3.8721;3.1692;3.4223
18;relevance_detailed;Baseline_V2;3.0796;3.1709;3.1226;3.0144;3.0269
20;diversity_detailed;Baseline_V2;3.9634;3.6713;3.9695;3.2518;3.7662
18;subjcount_detailed;Baseline_V2;3.2022;3.4608;3.373;3.2121;3.2352
20;uniqueness_detailed;Baseline_V2;3.0553;3.1164;3.3532;3.1142;3.1648
20;follow_detailed;Baseline_V2;3.8457;3.8175;3.9117;3.148;3.2506
20;influence_detailed;Baseline_V2;3.8573;3.4945;3.9214;3.1349;3.1256
20;relevance_detailed;Baseline_V2;3.9721;3.8548;3.9566;3.1374;3.5171
19;subjpos_detailed;Baseline_V2;3.5752;3.7387;3.0177;3.3913;2.9938
20;subjcount_detailed;Baseline_V2;3.906;3.5431;3.9179;3.0583;3.2242
19;diversity_detailed;Baseline_V2;3.7847;3.7247;3.5425;3.8264;3.2922
19;uniqueness_detailed;Baseline_V2;3.114;3.2566;3.0207;3.2187;3.1454
19;follow_detailed;Baseline_V2;3.6477;3.7114;3.1643;3.3444;3.0719
19;influence_detailed;Baseline_V2;3.6679;3.7027;3.1825;3.5518;3.0556
19;relevance_detailed;Baseline_V2;3.4678;3.7853;3.4051;3.7521;3.3055
19;subjcount_detailed;Baseline_V2;3.4769;3.4007;3.1945;3.3158;3.0927
21;subjpos_detailed;Baseline_V2;3.4193;3.019;3.1813;3.1732;3.1231
21;diversity_detailed;Baseline_V2;3.4113;3.2088;3.5666;3.3701;3.1657
21;uniqueness_detailed;Baseline_V2;3.0065;2.9418;3.0949;3.168;2.995
21;follow_detailed;Baseline_V2;3.6083;3.2376;3.3232;3.2376;3.1777
21;influence_detailed;Baseline_V2;3.4448;3.0246;3.2267;3.1149;3.022
21;relevance_detailed;Baseline_V2;3.2996;3.4395;3.2166;3.3372;3.3288
21;subjcount_detailed;Baseline_V2;3.4629;3.0938;3.2078;3.1746;3.0554
22;subjpos_detailed;Baseline_V2;3.9391;3.0307;3.1808;3.0475;3.1997
22;diversity_detailed;Baseline_V2;3.8416;3.3307;3.5979;3.0317;3.1744
22;uniqueness_detailed;Baseline_V2;3.1514;2.7927;3.046;3.0755;3.0585
22;follow_detailed;Baseline_V2;3.9734;3.4583;3.6146;3.0138;3.2765
22;influence_detailed;Baseline_V2;3.907;3.0718;3.3034;3.0147;3.1171
22;relevance_detailed;Baseline_V2;3.9378;3.8242;3.6152;3.1329;3.3273
22;subjcount_detailed;Baseline_V2;3.9224;3.1046;3.1609;3.0031;3.1394
23;subjpos_detailed;Baseline_V2;3.8336;3.4519;3.2562;3.4783;3.391
23;diversity_detailed;Baseline_V2;3.8385;3.1016;3.5852;3.7027;3.35
24;subjpos_detailed;Baseline_V2;4.2044;3.1962;3.1575;3.0207;3.0444
23;uniqueness_detailed;Baseline_V2;3.1918;3.0358;3.4712;3.7212;3.0534
25;subjpos_detailed;Baseline_V2;3.9731;3.8276;3.0362;3.0386;3.0579
24;diversity_detailed;Baseline_V2;3.9288;3.7812;3.8654;3.7621;3.7499
26;subjpos_detailed;Baseline_V2;3.5735;3.2645;3.2088;3.147;3.161
23;follow_detailed;Baseline_V2;3.9128;3.1678;3.4049;3.84;3.2831
25;diversity_detailed;Baseline_V2;3.893;3.6777;3.1028;3.5039;3.4462
24;uniqueness_detailed;Baseline_V2;3.8714;2.9859;3.3288;3.0326;3.0579
28;subjpos_detailed;Baseline_V2;3.8325;3.0422;3.014;3.7359;3.4138
26;diversity_detailed;Baseline_V2;3.3026;3.4468;3.3165;3.2538;3.0418
23;influence_detailed;Baseline_V2;3.7947;3.2875;3.2009;3.4304;3.2369
25;uniqueness_detailed;Baseline_V2;3.5954;3.5917;2.904;2.9131;2.9478
24;follow_detailed;Baseline_V2;4.0736;3.588;3.1264;3.2997;3.4601
27;subjpos_detailed;Baseline_V2;3.9664;3.0133;3.129;3.1066;2.9696
28;diversity_detailed;Baseline_V2;3.9189;3.3819;2.9727;3.8421;3.7031
29;subjpos_detailed;Baseline_V2;3.7794;3.0958;3.0144;3.4395;2.5654
26;uniqueness_detailed;Baseline_V2;3.0743;3.1408;3.0237;3.2796;3.0054
23;relevance_detailed;Baseline_V2;3.6475;3.312;3.6276;3.4114;3.4148
25;follow_detailed;Baseline_V2;3.8583;3.8259;3.1371;3.1478;3.3328
24;influence_detailed;Baseline_V2;3.9955;3.5541;3.0778;3.0959;3.3462
27;diversity_detailed;Baseline_V2;3.9681;3.3022;3.5296;3.0933;3.3526
28;uniqueness_detailed;Baseline_V2;2.9832;2.8145;2.9681;3.2353;3.3574
29;diversity_detailed;Baseline_V2;3.6213;3.1111;3.0203;3.1756;3.0448
26;follow_detailed;Baseline_V2;3.7724;3.5998;3.4681;3.3536;3.1327
23;subjcount_detailed;Baseline_V2;3.6152;3.1161;3.2358;3.4091;3.1607
25;influence_detailed;Baseline_V2;3.9694;3.7864;3.0652;3.0879;3.223
24;relevance_detailed;Baseline_V2;3.9951;3.839;3.4842;3.7772;3.885
27;uniqueness_detailed;Baseline_V2;3.3116;2.8039;2.91;2.9995;2.8817
30;subjpos_detailed;Baseline_V2;3.9388;3.2946;3.0624;3.1467;3.3857
28;follow_detailed;Baseline_V2;3.9625;3.3474;3.0665;3.9147;3.8829
29;uniqueness_detailed;Baseline_V2;3.0227;2.0992;2.0317;3.0918;1.7031
26;influence_detailed;Baseline_V2;3.5708;3.2035;3.4352;3.0561;3.0606
25;relevance_detailed;Baseline_V2;3.9127;3.8602;3.3053;3.5617;3.8431
24;subjcount_detailed;Baseline_V2;3.9487;3.4723;3.2235;3.1692;3.4174
27;follow_detailed;Baseline_V2;4.0103;3.6432;3.76;3.504;3.4185
30;diversity_detailed;Baseline_V2;3.9604;3.4868;3.0636;3.1903;3.209
28;influence_detailed;Baseline_V2;3.8611;2.7486;3.0617;3.6942;3.3387
29;follow_detailed;Baseline_V2;3.7691;3.2425;3.0734;3.376;3.1261
26;relevance_detailed;Baseline_V2;3.2207;3.3661;3.1934;3.1668;3.2266
25;subjcount_detailed;Baseline_V2;3.8304;3.6865;3.0509;3.0152;3.0921
27;influence_detailed;Baseline_V2;3.9885;3.0127;3.1433;3.0349;2.9146
30;uniqueness_detailed;Baseline_V2;3.4294;3.2846;2.9277;3.4272;3.0829
28;relevance_detailed;Baseline_V2;3.9356;3.683;3.0627;3.7562;3.5639
29;influence_detailed;Baseline_V2;3.6761;3.004;2.8693;3.2139;2.9185
26;subjcount_detailed;Baseline_V2;3.2258;3.1535;3.1395;3.0916;3.047
27;relevance_detailed;Baseline_V2;3.8948;3.7756;3.8223;3.2185;3.782
30;follow_detailed;Baseline_V2;3.9315;3.5609;3.1656;3.3363;3.4295
28;subjcount_detailed;Baseline_V2;3.7866;3.0215;2.9982;3.4406;3.3133
29;relevance_detailed;Baseline_V2;3.365;3.3117;3.2023;3.1512;3.1238
27;subjcount_detailed;Baseline_V2;3.9192;3.0898;3.599;3.031;3.103
